Air Temperature,Humidity,Wind Speed,Solar Radiation,temp_difference,temp_humidity,wind_ratio,wind_solar,air_temp_rolling_24h,humidity_rolling_24h,wind_speed_rolling_7h,solar_radiation_7h
26.7,81,1.2,73.0,2.6,2162.7,0.32,87.6,27.61,70.83,1.01,81.57
26.7,78,1.9,73.0,3.0,2082.6,0.41,138.7,27.59,71.12,1.14,73.0
25.2,91,1.2,0.0,1.2,2293.2,0.46,0.0,26.85,77.79,1.64,34.29
24.1,90,6.6,0.0,1.3,2169.0,0.64,0.0,26.78,78.21,2.21,0.0
25.1,77,3.7,73.0,3.0,1932.7,0.54,270.1,27.5,71.38,1.51,73.0
23.8,82,5.0,0.0,2.4,1951.6,0.52,0.0,26.7,78.25,2.7,0.0
24.0,71,2.8,73.0,3.8,1704.0,0.36,204.4,27.4,71.12,1.84,73.0
23.0,82,3.9,0.0,2.2,1886.0,0.44,0.0,26.61,78.17,3.06,0.0
22.9,75,1.8,73.0,3.2,1717.5,0.42,131.4,27.25,71.25,1.94,73.0
22.7,83,4.0,0.0,2.1,1884.1,0.41,0.0,26.53,78.04,3.4,0.0
22.6,73,1.7,73.0,3.4,1649.8,0.28,124.1,27.08,71.33,2.13,73.0
22.4,83,4.5,1.0,2.1,1859.2,0.5,4.5,26.45,77.88,3.8,0.14
22.5,77,3.4,73.0,2.9,1732.5,0.61,248.2,26.95,71.38,2.36,73.0
22.1,85,3.7,37.0,1.8,1878.5,0.51,136.9,26.37,77.79,4.13,5.43
21.9,78,2.9,27.0,2.7,1708.2,0.48,78.3,26.77,71.62,2.6,66.43
22.2,87,3.3,140.0,1.5,1931.4,0.49,462.0,26.28,77.83,4.43,25.43
22.5,80,2.6,169.0,2.5,1800.0,0.5,439.4,26.58,72.08,2.7,80.14
22.5,87,3.5,233.0,1.6,1957.5,0.44,815.5,26.18,77.96,3.99,58.71
22.4,82,3.9,180.0,2.1,1836.8,0.59,702.0,26.36,72.62,2.73,95.43
23.1,87,3.1,550.0,1.6,2009.7,0.45,1705.0,26.03,78.42,3.71,137.29
22.9,82,3.2,557.0,2.2,1877.8,0.63,1782.4,26.19,72.96,2.79,164.57
23.7,86,4.3,769.0,1.7,2038.2,0.61,3306.7,25.83,79.21,3.77,247.14
23.3,80,2.4,697.0,2.6,1864.0,0.53,1672.8,25.99,73.5,2.87,253.71
24.0,85,4.3,718.0,2.0,2040.0,0.57,3087.4,25.61,80.12,3.81,349.71
22.9,82,3.1,740.0,2.2,1877.8,0.49,2294.0,25.7,74.54,3.07,349.0
22.9,82,3.5,761.0,2.2,1877.8,0.56,2663.5,25.35,75.88,3.09,447.29
23.4,87,5.0,747.0,1.7,2035.8,0.59,3735.0,25.32,81.46,3.89,456.29
23.4,87,6.3,714.0,1.6,2035.8,0.63,4498.2,25.03,82.58,4.26,553.0
23.2,82,2.5,728.0,2.3,1902.4,0.46,1820.0,25.02,77.12,3.03,547.43
23.4,81,2.9,647.0,2.4,1895.4,0.6,1876.3,24.72,78.21,3.07,615.71
23.5,84,4.5,638.0,2.0,1974.0,0.49,2871.0,24.75,83.54,4.43,624.14
23.6,84,2.1,517.0,2.0,1982.4,0.43,1085.7,24.48,84.42,4.23,664.71
23.4,79,2.6,521.0,2.6,1848.6,0.5,1354.6,24.42,79.12,2.89,664.43
23.2,82,2.6,72.0,2.2,1902.4,0.58,187.2,24.38,78.79,2.8,595.14
23.7,84,2.5,372.0,2.0,1990.8,0.43,930.0,24.23,85.08,4.14,639.29
23.7,83,1.5,202.0,2.1,1967.1,0.29,303.0,24.15,85.0,3.74,558.29
23.0,82,3.0,32.0,2.3,1886.0,0.64,96.0,24.28,78.71,2.89,500.14
22.7,82,1.6,16.0,2.3,1861.4,0.46,25.6,24.09,79.0,2.67,396.71
23.4,84,3.0,52.0,2.0,1965.6,0.51,156.0,23.98,85.08,3.56,463.14
22.7,81,2.6,16.0,2.3,1838.7,0.58,41.6,23.89,79.17,2.54,290.29
23.1,85,4.3,0.0,1.8,1963.5,0.64,0.0,23.81,85.12,3.46,356.43
22.5,82,1.9,16.0,2.2,1845.0,0.58,30.4,23.67,79.38,2.46,188.57
23.0,84,2.9,0.0,1.9,1932.0,0.54,0.0,23.65,85.25,2.97,254.43
22.4,83,1.3,16.0,2.1,1859.2,0.48,20.8,23.47,79.58,2.23,98.43
23.0,84,3.1,0.0,2.0,1932.0,0.65,0.0,23.51,85.29,2.77,163.29
22.9,86,2.6,0.0,1.7,1969.4,0.57,0.0,23.38,85.33,2.84,89.43
22.5,82,1.6,16.0,2.2,1845.0,0.57,25.6,23.26,79.75,2.09,26.29
22.4,83,0.9,16.0,2.1,1859.2,0.3,14.4,23.08,79.83,1.84,18.29
22.8,84,1.8,0.0,1.9,1915.2,0.42,0.0,23.26,85.17,2.74,36.29
22.8,85,1.2,0.0,1.8,1938.0,0.37,0.0,23.16,84.92,2.7,7.43
22.7,79,0.6,16.0,2.6,1793.3,0.27,9.6,22.92,79.88,1.5,16.0
22.7,79,0.6,16.0,2.6,1793.3,0.27,9.6,22.82,79.96,1.36,16.0
22.8,85,0.7,0.0,1.8,1938.0,0.33,0.0,23.11,84.71,2.37,0.0
22.3,90,0.5,0.0,1.3,2007.0,0.29,0.0,23.05,85.04,1.83,0.0
22.6,82,0.7,16.0,2.2,1853.2,0.33,11.2,22.76,80.42,1.09,16.0
22.7,82,0.4,16.0,2.2,1861.4,0.2,6.4,22.75,80.71,0.87,16.0
21.6,93,0.9,0.0,0.8,2008.8,0.39,0.0,22.99,85.5,1.54,0.0
22.6,84,0.7,16.0,1.9,1898.4,0.29,11.2,22.75,81.17,0.79,16.0
21.4,94,1.0,0.0,0.7,2011.6,0.45,0.0,22.93,85.96,1.24,0.0
22.6,87,0.9,0.0,1.5,1966.2,0.35,0.0,22.75,81.58,0.69,13.71
21.2,95,1.1,3.0,0.6,2014.0,0.42,3.3,22.88,86.46,1.03,0.43
23.5,84,0.7,49.0,2.0,1974.0,0.29,34.3,22.82,81.83,0.66,18.43
21.8,90,1.4,82.0,1.2,1962.0,0.48,114.8,22.87,86.67,0.97,12.14
23.5,84,1.3,286.0,2.0,1974.0,0.46,371.8,22.86,82.0,0.76,57.0
23.5,79,1.5,237.0,2.6,1856.5,0.44,355.5,22.92,86.33,1.01,46.0
24.6,75,1.9,332.0,3.3,1845.0,0.41,630.8,23.01,85.83,1.19,93.43
25.3,72,1.1,455.0,3.8,1821.6,0.42,500.5,22.98,81.58,0.83,119.71
26.1,75,2.2,566.0,3.4,1957.5,0.4,1245.2,23.14,85.33,1.43,174.29
26.7,66,1.8,557.0,4.8,1762.2,0.39,1002.6,23.14,80.92,0.99,197.0
27.6,62,1.9,408.0,5.6,1711.2,0.34,775.2,23.32,80.17,1.2,253.0
27.3,66,2.5,373.0,4.9,1801.8,0.27,932.5,23.29,84.5,1.66,227.57
27.5,63,2.9,625.0,5.5,1732.5,0.47,1812.5,23.43,83.58,1.93,316.86
28.2,57,1.9,715.0,6.4,1607.4,0.4,1358.5,23.54,79.12,1.37,352.86
27.9,59,2.4,440.0,6.1,1646.1,0.47,1056.0,23.75,78.17,1.59,415.71
29.0,55,1.1,475.0,7.0,1595.0,0.26,522.5,23.67,82.25,1.93,384.29
27.7,61,2.5,447.0,5.7,1689.7,0.51,1117.5,23.94,77.29,1.84,472.57
29.8,52,2.9,402.0,7.6,1549.6,0.46,1165.8,23.93,80.79,2.14,430.0
28.2,63,2.5,284.0,5.5,1776.6,0.46,710.0,24.14,76.54,2.01,472.29
30.4,51,2.7,596.0,7.9,1550.4,0.51,1609.2,24.22,79.42,2.31,481.29
30.8,56,2.5,375.0,7.0,1724.8,0.5,937.5,24.52,78.25,2.4,487.43
28.7,62,1.6,611.0,5.6,1779.4,0.41,977.6,24.36,75.83,2.09,494.57
27.8,70,1.4,125.0,4.3,1946.0,0.47,175.0,24.55,75.33,2.03,432.86
30.6,58,2.1,370.0,6.6,1774.8,0.43,777.0,24.81,77.17,2.39,459.43
26.8,73,1.1,39.0,3.7,1956.4,0.46,42.9,24.71,74.96,1.91,380.14
29.7,64,1.7,14.0,5.4,1900.8,0.45,23.8,25.06,76.38,2.27,408.14
29.7,59,0.4,11.0,6.3,1752.3,0.18,4.4,25.0,74.0,1.7,279.57
28.9,64,2.2,0.0,5.4,1849.6,0.5,0.0,25.29,75.54,2.17,318.86
29.4,63,1.1,11.0,5.7,1852.2,0.46,12.1,25.28,73.25,1.51,218.29
28.2,69,1.4,0.0,4.5,1945.8,0.41,0.0,25.5,74.88,2.21,251.0
28.9,64,0.6,11.0,5.4,1849.6,0.27,6.6,25.55,72.5,1.24,156.0
27.8,74,2.8,0.0,3.7,2057.2,0.51,0.0,25.7,74.46,2.2,193.57
28.4,67,0.3,11.0,4.7,1902.8,0.17,3.3,25.8,71.83,0.93,117.0
27.7,71,0.0,11.0,4.1,1966.7,0.0,0.0,26.01,71.38,0.7,31.29
27.1,78,1.9,0.0,3.1,2113.8,0.37,0.0,25.87,74.21,2.09,108.43
26.9,79,1.9,0.0,2.9,2125.1,0.37,0.0,26.04,73.92,2.0,54.86
27.5,73,0.7,11.0,3.7,2007.5,0.32,7.7,26.23,70.96,0.6,15.0
26.8,78,0.3,11.0,3.0,2090.4,0.12,3.3,26.4,70.92,0.49,11.0
26.4,82,1.7,0.0,2.4,2164.8,0.38,0.0,26.19,73.83,1.94,2.0
27.5,75,0.4,11.0,3.5,2062.5,0.12,4.4,26.6,70.75,0.49,11.0
26.1,85,2.2,0.0,2.0,2218.5,0.44,0.0,26.33,73.83,2.01,0.0
25.8,88,2.4,0.0,1.6,2270.4,0.52,0.0,26.45,73.96,2.04,0.0
27.1,78,0.9,11.0,3.0,2113.8,0.35,9.9,26.78,70.58,0.46,11.0
26.6,80,2.0,11.0,2.7,2128.0,0.34,22.0,26.95,70.5,0.66,11.0
25.5,90,2.6,0.0,1.3,2295.0,0.51,0.0,26.58,73.96,2.21,0.0
25.1,91,2.3,0.0,1.1,2284.1,0.51,0.0,26.73,73.88,2.14,0.0
26.6,80,0.8,11.0,2.7,2128.0,0.31,8.8,27.11,70.33,0.73,11.0
24.9,89,2.3,1.0,1.3,2216.1,0.51,2.3,26.88,73.67,2.2,0.14
26.2,81,1.5,11.0,2.6,2122.2,0.38,16.5,27.26,70.08,0.94,11.0
25.3,86,3.0,82.0,1.8,2175.8,0.5,246.0,27.05,73.29,2.36,11.86
26.5,77,1.6,36.0,3.1,2040.5,0.3,57.6,27.39,69.79,1.07,14.57
27.5,72,2.2,244.0,3.9,1980.0,0.37,536.8,27.55,69.29,1.34,47.86
26.1,80,3.3,227.0,2.6,2088.0,0.49,749.1,27.22,72.88,2.59,44.29
27.6,75,3.4,372.0,3.5,2070.0,0.53,1264.8,27.4,72.71,2.76,97.43
28.8,67,1.4,386.0,4.8,1929.6,0.39,540.4,27.7,69.08,1.49,101.43
29.2,69,3.4,512.0,4.7,2014.8,0.49,1740.8,27.59,72.46,2.9,170.57
29.9,64,1.1,522.0,5.4,1913.6,0.31,574.2,27.83,69.0,1.51,174.43
30.7,67,2.4,622.0,5.0,2056.9,0.44,1492.8,27.78,72.12,2.87,259.43
31.1,61,0.5,632.0,6.1,1897.1,0.2,316.0,27.98,68.96,1.3,263.14
32.0,65,3.2,689.0,5.5,2080.0,0.47,2204.8,27.98,72.08,3.0,357.86
32.7,58,1.1,702.0,7.0,1896.6,0.3,772.2,28.17,69.0,1.34,361.86
33.6,56,0.9,759.0,7.4,1881.6,0.33,683.1,28.4,68.88,1.26,468.71
33.1,62,3.1,716.0,6.2,2052.2,0.46,2219.6,28.21,72.04,3.11,460.0
33.6,59,3.7,727.0,6.9,1982.4,0.41,2689.9,28.4,72.21,3.21,552.14
34.4,52,1.3,727.0,8.2,1788.8,0.32,945.1,28.68,68.5,1.21,567.43
34.5,56,2.9,232.0,7.5,1932.0,0.39,672.8,28.6,72.38,3.16,552.86
34.6,51,1.4,676.0,8.5,1764.6,0.47,946.4,28.95,68.0,1.1,629.14
34.5,54,5.7,141.0,7.9,1863.0,0.64,803.7,28.77,72.5,3.49,519.86
35.4,47,0.8,560.0,9.6,1663.8,0.24,448.0,29.23,67.38,1.01,654.0
34.6,51,1.1,406.0,8.6,1764.6,0.33,446.6,29.51,66.58,1.01,637.43
33.7,57,3.5,110.0,7.1,1920.9,0.43,385.0,28.89,72.54,3.5,462.43
33.3,61,3.7,39.0,6.4,2031.3,0.54,144.3,29.0,72.67,3.69,379.14
24.8,84,3.8,406.0,2.0,2083.2,0.31,1542.8,29.43,67.04,1.49,605.14
23.8,92,2.1,406.0,1.0,2189.6,0.25,852.6,29.18,68.42,1.63,562.86
24.7,88,5.0,0.0,1.5,2173.6,0.46,0.0,28.79,73.67,3.94,280.71
23.5,88,0.6,406.0,1.5,2068.0,0.1,243.6,28.94,69.46,1.59,512.43
23.7,97,2.3,0.0,0.3,2298.9,0.41,0.0,28.58,75.04,3.83,178.43
22.6,100,1.4,0.0,0.0,2260.0,0.37,0.0,28.34,76.33,3.5,74.57
23.5,89,1.0,406.0,1.3,2091.5,0.34,406.0,28.71,70.5,1.54,466.57
23.4,100,4.1,0.0,0.0,2340.0,0.49,0.0,28.16,77.42,3.67,41.43
23.7,91,1.9,406.0,1.1,2156.7,0.37,771.4,28.52,71.5,1.61,428.0
23.0,98,2.8,0.0,0.2,2254.0,0.42,0.0,27.99,78.25,3.26,21.29
24.2,86,0.7,406.0,1.9,2081.2,0.22,284.2,28.37,72.12,1.6,406.0
23.3,94,3.5,0.0,0.8,2190.2,0.56,0.0,27.84,78.88,3.26,5.57
24.4,79,1.8,406.0,2.7,1927.6,0.4,730.8,28.24,72.38,1.7,406.0
23.5,89,2.4,0.0,1.3,2091.5,0.51,0.0,27.72,79.17,3.07,0.0
24.2,81,0.4,406.0,2.4,1960.2,0.24,162.4,28.13,72.5,1.21,406.0
22.7,95,2.1,0.0,0.6,2156.5,0.36,0.0,27.58,79.58,2.66,0.0
24.1,80,1.9,406.0,2.6,1928.0,0.38,771.4,27.99,72.71,1.19,406.0
23.0,94,2.9,0.0,0.7,2162.0,0.48,0.0,27.46,79.83,2.74,0.0
24.0,81,1.1,406.0,2.4,1944.0,0.31,446.6,27.86,72.83,1.26,406.0
22.7,96,3.5,0.0,0.5,2179.2,0.48,0.0,27.34,80.08,3.04,0.0
23.5,84,1.0,406.0,2.0,1974.0,0.23,406.0,27.73,73.0,1.26,406.0
23.7,83,1.8,406.0,2.2,1967.1,0.3,730.8,27.61,73.12,1.24,406.0
22.6,97,2.7,0.0,0.4,2192.2,0.54,0.0,27.24,80.33,2.84,0.0
22.5,98,1.6,1.0,0.2,2205.0,0.41,1.6,27.14,80.71,2.67,0.14
24.5,77,0.8,406.0,3.1,1886.5,0.26,324.8,27.54,72.96,1.26,406.0
25.1,77,0.9,33.0,3.0,1932.7,0.35,29.7,27.48,72.96,1.13,352.71
23.1,95,1.4,82.0,0.7,2194.5,0.45,114.8,27.05,81.08,2.37,11.86
26.5,69,1.5,259.0,4.2,1828.5,0.23,388.5,27.44,72.83,1.29,331.71
24.8,86,3.0,234.0,1.8,2132.8,0.53,702.0,26.99,81.33,2.46,45.29
27.0,77,4.8,380.0,3.2,2079.0,0.58,1824.0,26.97,81.42,2.84,99.57
28.0,69,2.0,409.0,4.5,1932.0,0.27,818.0,27.41,72.92,1.3,332.14
28.8,69,3.0,530.0,4.6,1987.2,0.36,1590.0,27.36,73.12,1.57,349.86
28.2,77,4.6,533.0,3.3,2171.4,0.55,2451.8,26.92,81.75,3.09,175.71
29.4,72,3.5,631.0,4.1,2116.8,0.53,2208.5,26.87,81.96,3.09,265.86
30.5,63,1.1,585.0,5.7,1921.5,0.26,643.5,27.34,73.21,1.59,375.43
30.9,67,2.7,687.0,5.1,2070.3,0.4,1854.9,26.83,82.04,3.09,364.0
31.5,60,1.7,697.0,6.4,1890.0,0.35,1184.9,27.29,73.29,1.57,417.0
28.1,77,1.1,627.0,3.3,2163.7,0.34,689.7,27.06,74.17,1.61,448.57
31.4,63,1.6,677.0,5.8,1978.2,0.48,1083.2,26.75,82.08,3.09,460.57
28.3,82,0.4,761.0,2.6,2320.6,0.2,304.4,26.53,83.04,2.94,557.57
28.5,75,1.7,794.0,3.5,2137.5,0.44,1349.8,26.81,75.12,1.73,557.29
27.4,88,1.6,175.0,1.5,2411.2,0.43,280.0,26.24,84.38,2.74,549.14
27.9,80,1.3,229.0,2.7,2232.0,0.43,297.7,26.53,76.33,1.7,553.0
27.9,82,2.6,247.0,2.5,2287.8,0.54,642.2,25.96,85.54,2.43,530.14
29.0,72,1.3,469.0,4.1,2088.0,0.37,609.7,26.27,77.38,1.6,561.57
27.6,85,2.8,121.0,2.1,2346.0,0.49,338.8,25.71,86.71,2.17,471.29
29.1,73,1.7,300.0,3.9,2124.3,0.35,510.0,26.04,78.29,1.41,528.71
29.0,67,1.0,15.0,4.9,1943.0,0.3,15.0,26.21,77.58,1.4,447.29
27.1,85,0.6,15.0,2.0,2303.5,0.25,9.0,25.45,87.71,1.76,383.29
28.2,72,2.0,0.0,3.9,2030.4,0.48,0.0,26.4,76.75,1.44,347.71
22.0,100,0.5,2.0,0.0,2200.0,0.26,1.0,25.34,88.21,1.44,285.43
27.1,73,2.3,0.0,3.8,1978.3,0.49,0.0,26.55,76.12,1.61,258.14
25.0,85,0.5,0.0,1.9,2125.0,0.23,0.0,25.39,87.71,1.29,188.71
26.2,66,1.4,0.0,4.8,1729.2,0.34,0.0,26.66,75.17,1.57,144.71
24.4,94,2.1,0.0,0.8,2293.6,0.41,0.0,25.47,87.46,1.53,80.0
23.7,86,2.1,0.0,1.8,2038.2,0.36,0.0,26.66,74.96,1.69,112.0
23.3,93,4.1,0.0,0.9,2166.9,0.51,0.0,25.46,87.17,1.89,55.0
24.3,81,2.7,0.0,2.4,1968.3,0.46,0.0,26.66,74.75,1.89,45.0
23.0,95,3.0,0.0,0.5,2185.0,0.49,0.0,25.46,87.04,1.94,19.71
23.2,86,0.5,0.0,1.7,1995.2,0.22,0.0,26.61,75.04,1.71,2.14
22.4,98,0.4,0.0,0.2,2195.2,0.21,0.0,25.42,87.21,1.6,2.43
23.9,86,3.3,0.0,1.7,2055.4,0.57,0.0,26.6,75.25,2.04,0.0
22.9,92,0.9,0.0,1.0,2106.8,0.39,0.0,25.4,87.33,1.64,0.29
23.6,81,0.4,0.0,2.4,1911.6,0.24,0.0,26.58,75.29,1.81,0.0
23.4,94,1.3,0.0,0.8,2199.6,0.43,0.0,25.43,87.29,1.76,0.0
24.5,79,0.9,0.0,2.7,1935.5,0.26,0.0,26.6,75.21,1.61,0.0
22.6,94,1.2,0.0,0.7,2124.4,0.33,0.0,25.41,87.29,1.86,0.0
24.1,79,1.5,0.0,2.7,1903.9,0.45,0.0,26.62,75.0,1.63,0.0
22.6,91,3.9,0.0,1.1,2056.6,0.65,0.0,25.41,87.08,2.11,0.0
22.3,93,1.7,0.0,0.8,2073.9,0.47,0.0,25.4,86.92,1.77,0.0
23.6,79,0.0,0.0,2.8,1864.4,0.0,0.0,26.62,74.83,1.33,0.0
22.5,89,0.6,0.0,1.3,2002.5,0.33,0.0,25.4,86.54,1.43,0.0
23.6,78,0.4,11.0,2.7,1840.8,0.17,4.4,26.58,74.88,1.0,1.57
22.8,89,0.0,16.0,1.3,2029.2,0.0,0.0,25.38,86.29,1.37,2.29
24.5,83,0.9,226.0,2.3,2033.5,0.39,203.4,25.37,86.17,1.37,34.57
25.0,76,0.9,247.0,3.2,1900.0,0.41,222.3,26.58,74.83,1.06,36.86
26.1,70,0.9,396.0,4.2,1827.0,0.26,356.4,25.33,85.88,1.31,91.14
25.0,77,1.4,398.0,3.1,1925.0,0.41,557.2,26.52,75.17,0.79,93.71
26.3,70,1.9,532.0,4.0,1841.0,0.53,1010.8,26.45,75.21,1.0,169.71
26.6,67,2.1,523.0,4.7,1782.2,0.43,1098.3,25.27,85.46,1.44,165.86
27.9,61,1.7,639.0,5.7,1701.9,0.44,1086.3,25.2,85.0,1.13,257.14
27.0,67,2.3,646.0,4.8,1809.0,0.45,1485.8,26.37,75.12,1.2,262.0
27.1,65,2.2,628.0,5.0,1761.5,0.48,1381.6,26.23,75.21,1.3,351.71
25.1,88,1.2,641.0,1.5,2208.8,0.4,769.2,24.96,85.88,1.06,348.71
26.5,76,2.6,665.0,3.3,2014.0,0.5,1729.0,26.02,75.88,1.67,446.71
25.1,89,1.5,666.0,1.4,2233.9,0.47,999.0,24.7,86.96,1.19,443.86
25.5,87,1.9,635.0,1.7,2218.5,0.46,1206.5,24.58,87.17,1.46,532.29
26.7,74,2.8,686.0,3.6,1975.8,0.56,1920.8,25.96,75.75,2.01,543.14
27.4,74,2.0,604.0,3.7,2027.6,0.43,1208.0,25.92,75.71,2.17,594.14
25.9,87,2.7,539.0,1.7,2253.3,0.44,1455.3,24.52,87.12,1.71,577.0
27.5,74,1.9,410.0,3.7,2035.0,0.4,779.0,25.9,75.46,2.24,595.86
27.0,86,2.3,467.0,1.9,2322.0,0.43,1074.1,24.48,87.29,1.91,587.14
26.1,88,2.1,92.0,1.6,2296.8,0.51,193.2,24.42,87.42,1.91,525.57
27.7,73,1.6,289.0,3.8,2022.1,0.37,462.4,25.85,75.5,2.2,561.14
27.3,77,1.4,117.0,3.2,2102.1,0.35,163.8,25.77,75.67,2.07,485.57
26.3,90,1.1,245.0,1.3,2367.0,0.41,269.5,24.39,87.62,1.83,469.29
27.2,76,1.2,11.0,3.4,2067.2,0.32,13.2,25.7,76.04,1.93,397.43
25.6,93,1.0,48.0,0.9,2380.8,0.37,48.0,24.54,87.33,1.8,384.57
27.0,77,1.7,11.0,3.2,2079.0,0.33,18.7,25.65,76.25,1.8,304.0
25.6,90,0.7,0.0,1.3,2304.0,0.22,0.0,24.56,87.54,1.69,289.43
25.7,89,0.8,0.0,1.4,2287.3,0.24,0.0,24.62,87.33,1.53,198.71
26.6,79,1.1,11.0,2.8,2101.4,0.23,12.1,25.62,76.5,1.56,207.57
27.0,82,2.9,0.0,2.4,2214.0,0.56,0.0,24.77,86.88,1.56,121.71
25.9,87,1.9,11.0,1.7,2253.3,0.4,20.9,25.61,77.38,1.54,122.86
26.9,75,0.6,11.0,3.5,2017.5,0.29,6.6,25.75,76.92,1.36,65.86
26.2,82,1.8,0.0,2.3,2148.4,0.43,0.0,24.9,86.33,1.49,55.0
26.6,75,0.9,11.0,3.4,1995.0,0.24,9.9,25.84,76.67,1.26,26.14
25.8,84,1.8,0.0,2.2,2167.2,0.4,0.0,25.05,85.75,1.44,41.86
25.9,76,0.9,11.0,3.3,1968.4,0.26,9.9,25.95,76.25,1.19,11.0
25.2,86,1.7,0.0,1.9,2167.2,0.53,0.0,25.14,85.5,1.53,6.86
24.7,88,1.6,0.0,1.5,2173.6,0.46,0.0,25.2,85.25,1.61,0.0
25.9,77,1.1,11.0,3.0,1994.3,0.3,12.1,26.04,75.88,1.17,11.0
24.3,91,2.7,0.0,1.2,2211.3,0.39,0.0,25.27,85.12,1.9,0.0
25.3,79,1.1,11.0,2.9,1998.7,0.28,12.1,26.11,75.79,1.09,11.0
24.0,89,3.8,0.0,1.5,2136.0,0.5,0.0,25.33,85.04,2.33,0.0
25.0,75,0.7,11.0,3.4,1875.0,0.29,7.7,26.13,75.62,1.03,11.0
25.5,73,1.3,11.0,3.7,1861.5,0.39,14.3,26.19,75.38,0.94,11.0
23.6,87,1.4,0.0,1.6,2053.2,0.39,0.0,25.38,84.79,2.11,0.0
24.9,75,1.2,11.0,3.3,1867.5,0.41,13.2,26.24,75.21,1.03,11.0
23.5,89,0.6,2.0,1.4,2091.5,0.3,1.2,25.42,84.79,1.94,0.29
25.6,75,1.2,240.0,3.3,1920.0,0.34,288.0,26.32,75.08,1.07,43.71
24.6,85,1.4,222.0,1.9,2091.0,0.4,310.8,25.5,84.62,1.89,32.0
25.7,76,1.7,394.0,3.2,1953.2,0.47,669.8,26.35,75.08,1.19,98.43
26.0,78,1.4,405.0,2.9,2028.0,0.38,567.0,25.56,84.42,1.84,89.86
25.6,81,1.6,438.0,2.5,2073.6,0.4,700.8,26.38,75.25,1.26,159.43
27.4,72,0.9,511.0,3.9,1972.8,0.36,459.9,25.61,84.5,1.74,162.86
26.9,75,2.8,618.0,3.4,2017.5,0.47,1730.4,26.4,75.46,1.5,246.14
25.6,85,0.8,626.0,2.0,2176.0,0.36,500.8,25.57,85.25,1.47,252.29
27.4,73,2.5,663.0,3.7,2000.2,0.47,1657.5,26.42,75.71,1.76,339.29
25.7,87,1.5,667.0,1.7,2235.9,0.48,1000.5,25.48,86.33,1.14,347.57
26.0,88,1.9,717.0,1.6,2288.0,0.51,1362.3,25.52,86.33,1.21,450.0
27.3,76,2.9,713.0,3.3,2074.8,0.54,2067.7,26.43,76.17,1.99,439.57
26.0,89,1.8,674.0,1.3,2314.0,0.5,1213.2,25.55,86.33,1.39,546.0
28.4,71,2.2,674.0,4.2,2016.4,0.49,1482.8,26.51,75.96,2.13,534.29
27.9,76,2.2,362.0,3.4,2120.4,0.41,796.4,26.56,76.04,2.27,551.71
27.0,88,0.6,639.0,1.7,2376.0,0.26,383.4,25.62,86.38,1.27,605.57
26.4,91,1.1,71.0,1.2,2402.4,0.35,78.1,25.64,86.54,1.23,557.86
28.7,71,2.2,461.0,4.2,2037.7,0.47,1014.2,26.61,75.92,2.34,561.29
28.5,72,2.1,260.0,3.9,2052.0,0.43,546.0,26.65,75.83,2.41,535.86
27.2,87,0.8,346.0,1.8,2366.4,0.28,276.8,25.65,86.58,1.21,534.29
27.5,84,0.7,198.0,2.1,2310.0,0.32,138.6,25.7,86.42,1.2,473.14
29.1,70,1.7,41.0,4.4,2037.0,0.42,69.7,26.71,75.71,2.26,453.43
31.3,67,3.7,34.0,5.1,2097.1,0.51,125.8,25.91,85.46,1.51,382.71
28.7,74,1.7,34.0,3.7,2123.8,0.44,57.8,26.77,75.58,2.14,363.57
30.5,70,2.1,0.0,4.6,2135.0,0.46,0.0,26.12,84.5,1.54,280.29
30.5,65,0.5,34.0,5.3,1982.5,0.23,17.0,26.91,75.12,1.8,266.57
29.9,72,1.8,0.0,4.1,2152.8,0.47,0.0,26.3,83.75,1.54,184.0
30.5,65,0.9,34.0,5.4,1982.5,0.35,30.6,27.05,74.62,1.61,175.14
29.1,77,1.5,0.0,3.3,2240.7,0.39,0.0,26.44,83.25,1.67,92.71
30.0,68,0.9,34.0,4.8,2040.0,0.31,30.6,27.2,74.17,1.43,128.29
29.6,70,0.3,34.0,4.4,2072.0,0.15,10.2,27.35,73.46,1.16,67.29
28.4,82,2.2,0.0,2.6,2328.8,0.42,0.0,26.5,83.25,1.83,82.57
28.1,81,1.7,0.0,2.7,2276.1,0.31,0.0,26.58,83.21,1.96,33.14
29.4,69,0.9,34.0,4.5,2028.6,0.3,30.6,27.45,73.21,0.99,35.0
27.8,80,2.9,0.0,2.7,2224.0,0.39,0.0,26.66,83.04,2.27,4.86
28.7,72,0.9,34.0,4.1,2066.4,0.27,30.6,27.54,73.08,0.87,34.0
27.0,81,2.2,0.0,2.7,2187.0,0.47,0.0,26.73,82.83,2.06,0.0
28.1,73,1.7,34.0,3.9,2051.3,0.27,57.8,27.63,72.96,0.87,34.0
26.1,79,2.3,0.0,2.7,2061.9,0.44,0.0,26.79,82.46,2.09,0.0
27.3,72,0.8,34.0,3.9,1965.6,0.28,27.2,27.69,72.75,0.91,34.0
25.7,81,2.4,0.0,2.6,2081.7,0.46,0.0,26.85,82.04,2.17,0.0
26.9,71,1.2,34.0,4.0,1909.9,0.21,40.8,27.76,72.42,0.96,34.0
26.5,73,1.8,34.0,3.8,1934.5,0.27,61.2,27.82,72.33,1.09,34.0
